name,url,language,stars,description
"DragonKingpin/Hydra","https://github.com/DragonKingpin/Hydra","Java",330,"Hydra九头龙，面向PB级别知识库取数、情报系统、数据平台、大规模控制调度系统。面向大规模数据采集、分析、智能取数。——以实现大规模分布式爬虫搜索引擎为例。"
"eclipse-store/store","https://github.com/eclipse-store/store","Java",327,"High-Performance Java-Native-Persistence. Store and load any Java Object Graph or Subgraphs partiall"
"aws-samples/designing-cloud-native-microservices-on-aws","https://github.com/aws-samples/designing-cloud-native-microservices-on-aws","Java",314,"Introduce a fluent way to design cloud native microservices via EventStorming workshop, this is a ha"
"gruelbox/transaction-outbox","https://github.com/gruelbox/transaction-outbox","Java",313,"Reliable eventual consistency for Microservices"
"hoangtien2k3/ecommerce-microservices","https://github.com/hoangtien2k3/ecommerce-microservices","Java",310,"⚡️ Microservice Architecture with system for e-commerce project! Spring Boot microservices app with "
"Nasruddin/spring-boot-based-microservices","https://github.com/Nasruddin/spring-boot-based-microservices","Java",302,"A modular, scalable Spring Boot microservices framework for managing courses and reviews. It feature"
"geoserver/geoserver-cloud","https://github.com/geoserver/geoserver-cloud","Java",301,"Cloud Native GeoServer is GeoServer ready to use in the cloud through dockerized microservices."
"kumuluz/kumuluzee","https://github.com/kumuluz/kumuluzee","Java",294,"Lightweight open-source framework for developing microservices using standard Java EE technologies a"
"siam1026/siam-cloud","https://github.com/siam1026/siam-cloud","Java",274,"暹罗外卖是一款Java外卖配送系统，适用于多商户入驻，对标美团外卖、饿了么。该系统包含用户端、商家端、配送端以及总管理后台，美食下单、外卖配送和扫码点餐等核心功能，同时提供积分商城、会员中心和邀请好友"
"PacktPublishing/Microservices-with-Spring-Boot-and-Spring-Cloud-Third-Edition","https://github.com/PacktPublishing/Microservices-with-Spring-Boot-and-Spring-Cloud-Third-Edition","Java",268,"Microservices with Spring Boot and Spring Cloud, Third Edition"
"jd-opensource/joylive-agent","https://github.com/jd-opensource/joylive-agent","Java",268,"A bytecode-enhanced microservice governance framework that supports multi-active application traffic"
"spring-cloud/stream-applications","https://github.com/spring-cloud/stream-applications","Java",262,"Functions and Spring Cloud Stream Applications for data driven microservices"
"twelvet-projects/twelvet","https://github.com/twelvet-projects/twelvet","Java",258,"（Spring Boot 3. X Microservices framework）  基于Spring Boot 3.X 的 Spring Cloud Alibaba / Spring Cloud "
"piomin/sample-spring-microservices-advanced","https://github.com/piomin/sample-spring-microservices-advanced","Java",256,"More advanced samples of spring boot and spring cloud microservices showing usage of such tools like"
"jingsewu/open-wes","https://github.com/jingsewu/open-wes","Java",255,"🔥 Open WES is a customizable, open-source Warehouse Execution System designed to streamline warehous"
"sivaprasadreddy/generator-springboot","https://github.com/sivaprasadreddy/generator-springboot","Java",245,"Yeoman based Spring Boot Microservice generator"
"wso2/product-micro-integrator","https://github.com/wso2/product-micro-integrator","Java",237,"The cloud-native configuration driven runtime that helps developers implement composite microservice"
"Decade-qiu/D-OnlineJudge","https://github.com/Decade-qiu/D-OnlineJudge","Java",229,"A full-stack online coding platform powered by Spring Cloud microservices and a Vue 3 frontend, offe"
"RahulAutade2288/payments-modernization-hub","https://github.com/RahulAutade2288/payments-modernization-hub","Java",226,"A comprehensive hub for Payments Modernization in the FinTech domain focusing on real time rails hig"
"camunda-community-hub/spring-zeebe","https://github.com/camunda-community-hub/spring-zeebe","Java",213,"DEPRECATED. Easily use the Zeebe Java Client in your Spring or Spring Boot projects"
"TPIsoftwareOSPO/digiRunner-Open-Source","https://github.com/TPIsoftwareOSPO/digiRunner-Open-Source","Java",208,"digiRunner: Your API Gateway for Microservices"
"sivaprasadreddy/spring-boot-microservices-course","https://github.com/sivaprasadreddy/spring-boot-microservices-course","Java",197,"YouTube Spring Boot Microservices Course Application"
"noboomu/proteus","https://github.com/noboomu/proteus","Java",197,"Proteus is a blazing fast minimalist Java web server framework built atop Undertow."
"ewolff/microservice-istio","https://github.com/ewolff/microservice-istio","Java",196,"Example for a microservices system based in Kubernetes and the service mesh Istio"
"LingFrame/LingFrame","https://github.com/LingFrame/LingFrame","Java",193,"A JVM runtime governance framework for long-running systems. Plugin isolation, canary releases, and "
"Microservice-API-Patterns/LakesideMutual","https://github.com/Microservice-API-Patterns/LakesideMutual","Java",186,"Example Application for Microservice API Patterns (MAP) and other patterns (DDD, PoEAA, EIP)"
"Cloudslab/iFogSim","https://github.com/Cloudslab/iFogSim","Java",184,"The iFogSimToolkit (with its new release iFogSim2) for Modeling and Simulation of Resource Managemen"
"fuinorg/ddd-cqrs-4-java-example","https://github.com/fuinorg/ddd-cqrs-4-java-example","Java",181,"Example Java DDD/CQRS/Event Sourcing microservices with Quarkus, Spring Boot and EventStore from Gre"
"rodrigorodrigues/microservices-design-patterns","https://github.com/rodrigorodrigues/microservices-design-patterns","Java",178,"Microservice Architecture using multiple languages"
"silentbalanceyh/vertx-zero","https://github.com/silentbalanceyh/vertx-zero","Java",161,"🏆 Zero后端重置框架：http://www.zerows.io"
"zyclonite/nassh-relay","https://github.com/zyclonite/nassh-relay","Java",153,"Relay Server for the Secure Shell Chromium plugin"
"uuhnaut69/saga-pattern-microservices","https://github.com/uuhnaut69/saga-pattern-microservices","Java",146,"Demo saga pattern, outbox pattern using Spring Boot, Debezium, Kafka, Kafka Connect"
"kora-projects/kora","https://github.com/kora-projects/kora","Java",143,"Kora simple, easy, performant full-stack JVM framework"
"Hyperfoil/Hyperfoil","https://github.com/Hyperfoil/Hyperfoil","Java",141,"Microservice-oriented load driver solving the coordinated-omission fallacy"
"cuongnh28/spring-microservices-blueprint","https://github.com/cuongnh28/spring-microservices-blueprint","Java",140,"Java Spring Boot microservices stack (PostgreSQL, Kafka, Elasticsearch, Kibana, Fluentd, JWT Auth, S"
"AndriyKalashnykov/spring-microservices-k8s","https://github.com/AndriyKalashnykov/spring-microservices-k8s","Java",137,"Java Microservices with Spring Boot and Spring Cloud Kubernetes"
"GuoGuang/madao_service","https://github.com/GuoGuang/madao_service","Java",137,":tada: 一个基于Spring Cloud全家桶的微服务架构，可用于快速学习微服务架构，或企业环境开发，权限基于URL细粒度授权。                                 "
"xeraa/microservice-monitoring","https://github.com/xeraa/microservice-monitoring","Java",132,"Monitor your Spring Boot application with the Elastic Stack all around"
"pellse/assembler","https://github.com/pellse/assembler","Java",129,"Assembler is a reactive data aggregation library for querying and merging data from multiple data so"
"otto-de/edison-microservice","https://github.com/otto-de/edison-microservice","Java",128,"Collection of independent libraries on top of Spring Boot to provide a faster setup of jvm microserv"
"Nike-Inc/riposte","https://github.com/Nike-Inc/riposte","Java",128,"Riposte is a Netty-based microservice framework for rapid development of production-ready HTTP APIs."
"andreschaffer/microservices-testing-examples","https://github.com/andreschaffer/microservices-testing-examples","Java",119,"Microservices Testing in practice."
"vert-x3/vertx-service-discovery","https://github.com/vert-x3/vertx-service-discovery","Java",119,"Some tools one can use for doing microservices with Vert.x"
"piomin/sample-spring-security-microservices","https://github.com/piomin/sample-spring-security-microservices","Java",118,"Demo illustrating the usage of Spring Security in microservices built on top of Spring Boot and Spri"
"EmbarkXOfficial/ecom-microservices","https://github.com/EmbarkXOfficial/ecom-microservices","Java",117,""
"piomin/sample-spring-cloud-webflux","https://github.com/piomin/sample-spring-cloud-webflux","Java",110,"sample microservices demonstrating usage of spring reactive support with spring webflux and integrat"
"aidanwhiteley/books","https://github.com/aidanwhiteley/books","Java",106,"A demo project for Spring Boot / Data / security, social / oauth2 logons, JWT, Mongo, SpringBootAdmi"
"shabbirdwd53/spring-boot-microservices","https://github.com/shabbirdwd53/spring-boot-microservices","Java",105,"spring-boot-microservices"
"honoka-studio/test-projects","https://github.com/honoka-studio/test-projects","Java",101,"所有测试代码的存档"
"meysamhadeli/booking-microservices-java-spring-boot","https://github.com/meysamhadeli/booking-microservices-java-spring-boot","Java",100,"A practical distributed system, built with Java Spring Boot, Vertical Slice Architecture, Event Driv"
"Davidjos03/Reliable-Java-Messaging-Platform","https://github.com/Davidjos03/Reliable-Java-Messaging-Platform","Java",99,"Chronicle Queue is a Java-based, high-performance messaging queue with ultra-low latency and durable"
"noear/socket.d","https://github.com/noear/socket.d","Java",96,"Application protocols based on 'event' and 'semantic message '' stream' (alternative to http, websoc"
"miliariadnane/demo-microservices","https://github.com/miliariadnane/demo-microservices","Java",95,"E-commerce platform showcasing microservice architecture with Spring Cloud, Event-Driven Design, and"
"doctore/Spring5Microservices","https://github.com/doctore/Spring5Microservices","Java",95,"Proof of concept to create microservices using Spring 5 and related technologies"
"steventong/simple-microservices","https://github.com/steventong/simple-microservices","Java",94,"microservices based on spring boot & spring cloud"
"ldcsaa/hp-soa","https://github.com/ldcsaa/hp-soa","Java",94,"A fully functional, easy-to-use, and highly scalable microservice framework"
"matthewgallina/smockin","https://github.com/matthewgallina/smockin","Java",91,"Dynamic API, S3 & Mail mocking for web, mobile & microservice development."
"Activiti/activiti-cloud","https://github.com/Activiti/activiti-cloud","Java",86,"Activiti Cloud libraries and Spring Boot starters."
"PramithaMJ/fully-completed-microservices-Java-Springboot","https://github.com/PramithaMJ/fully-completed-microservices-Java-Springboot","Java",85,"This project is a comprehensive microservices architecture developed using Java, Spring Boot, and Sp"
"oracle/microservices-datadriven","https://github.com/oracle/microservices-datadriven","Java",83,"Sample code of application examples to build microservices with converged Oracle database and multi-"
"Decathlon/tzatziki","https://github.com/Decathlon/tzatziki","Java",83,"Decathlon library to ease and promote Test Driven Development of Java microservices!"
"smalaca/training-center-microservices","https://github.com/smalaca/training-center-microservices","Java",80,""
"AdamBien/aws-quarkus-lambda-cdk-plain","https://github.com/AdamBien/aws-quarkus-lambda-cdk-plain","Java",78,"Quarkus JAX-RS App Deployed with AWS CDK as AWS Lambda behind HTTP API, REST API, Application Load B"
"springframeworkguru/mssc-brewery","https://github.com/springframeworkguru/mssc-brewery","Java",74,"Spring MVC Brewery Microservice"
"kawasima/enkan","https://github.com/kawasima/enkan","Java",73,"An explicit and simple Java framework"
"wx-chevalier/MicroCN-Notes","https://github.com/wx-chevalier/MicroCN-Notes","Java",72,":books: MicroService & CloudNative Architecture，架构衍化，微服务实战，云原生探索，RPC，服务注册与发现"
"RahulAutade2288/real-time-payment-architecture-orchestration","https://github.com/RahulAutade2288/real-time-payment-architecture-orchestration","Java",71,"A reference implementation showcasing real-time payment architecture and orchestration. Includes ISO"
"zunff/oj-backend-microservice","https://github.com/zunff/oj-backend-microservice","Java",68,"OJ判题系统微服务版"
"piomin/sample-spring-cloud-consul","https://github.com/piomin/sample-spring-cloud-consul","Java",65,"Spring Boot applications/microservices demo using Consul discovery & config "
"wenqiglantz/customer-service","https://github.com/wenqiglantz/customer-service","Java",63,"Spring Boot microservice to demo integration with Dapr for event-driven, Pact for consumer-driven co"
"jhipster/jhipster-sample-app-microservice","https://github.com/jhipster/jhipster-sample-app-microservice","Java",61,"This is a sample application created with JHipster, with the Microservice type"
"piomin/sample-micronaut-microservices","https://github.com/piomin/sample-micronaut-microservices","Java",60,"sample micronaut application illustrates using basic microservices patterns like distributed configu"
"IBM/example-bank","https://github.com/IBM/example-bank","Java",60,"Deploy a customer loyalty back-end application with Java and Node microservices on IBM’s managed Ope"
"LFYSec/MScan","https://github.com/LFYSec/MScan","Java",60,"The source code of [S&P'25] Detecting Taint-Style Vulnerabilities in Microservice-Structured Web App"
"leandrocgsi/erudio-microservices","https://github.com/leandrocgsi/erudio-microservices","Java",59,""
"eventuate-tram/eventuate-tram-examples-customers-and-orders-redis","https://github.com/eventuate-tram/eventuate-tram-examples-customers-and-orders-redis","Java",57,"Microservices, Choreography-based saga, CQRS and Redis!"
"moleculer-java/moleculer-java","https://github.com/moleculer-java/moleculer-java","Java",56,"Java implementation of the Moleculer microservices framework"
"solonlab/water","https://github.com/solonlab/water","Java",56,"noear::一站式分布式服务治理中台。可以理解为微服务架构支持套件。5个服务包合计40m大小，超轻量级。功能相当于：consul + rabbitmq + elk + prometheus + op"
"maximthomas/passwordless","https://github.com/maximthomas/passwordless","Java",55,"Passwordless  authentication server, supports OTP, WebAuthn and TOTP"
"piomin/sample-vertx-microservices","https://github.com/piomin/sample-vertx-microservices","Java",53,"Two applications in different branches illustrates how to create asynchronous microservices with Ver"
"qa-guru/niffler","https://github.com/qa-guru/niffler","Java",53,"Niffler. The coin keeper by QA.GURU based on Spring Boot microservices."
"ZenWave360/zenwave-sdk","https://github.com/ZenWave360/zenwave-sdk","Java",53,"DDD and API-First tools for Event-Driven microservices. Create Software Easy to Understand."
"cgerard321/champlain_petclinic","https://github.com/cgerard321/champlain_petclinic","Java",53,"This repository is being used by Champlain College - St. Lambert Computer Science students who are e"
"arafkarsh/ms-springboot-vanilla","https://github.com/arafkarsh/ms-springboot-vanilla","Java",52,"Microservice: Java 17, 23, SpringBoot 3.5.4, & Jakarta EE 10. NFRs - Spring AOP, Exception, Logging,"
"Mohamed-Hamdy/microservices-ecommerce-system","https://github.com/Mohamed-Hamdy/microservices-ecommerce-system","Java",51,"Microservices-based eCommerce system built with Spring Boot. This project follows a modular architec"
"piomin/sample-quarkus-microservices","https://github.com/piomin/sample-quarkus-microservices","Java",50,"Sample applications illustrating usage of Quarkus framework for building microservice architecture"
"alibaba/nacos","https://github.com/alibaba/nacos","Java",32591,"an easy-to-use dynamic service discovery, configuration and service management platform for building"
"alibaba/spring-cloud-alibaba","https://github.com/alibaba/spring-cloud-alibaba","Java",29030,"Spring Cloud Alibaba provides a one-stop solution for application development for the distributed so"
"thingsboard/thingsboard","https://github.com/thingsboard/thingsboard","Java",21033,"Open-source IoT Platform - Device management, data collection, processing and visualization."
"GoogleContainerTools/jib","https://github.com/GoogleContainerTools/jib","Java",14284,"🏗 Build container images for your Java applications."
"grpc/grpc-java","https://github.com/grpc/grpc-java","Java",11964,"The Java gRPC implementation. HTTP/2 based RPC"
"Activiti/Activiti","https://github.com/Activiti/Activiti","Java",10517,"Activiti is a light-weight workflow and Business Process Management (BPM) Platform targeted at busin"
"karatelabs/karate","https://github.com/karatelabs/karate","Java",8772,"Test Automation Made Simple"
"micronaut-projects/micronaut-core","https://github.com/micronaut-projects/micronaut-core","Java",6376,"Micronaut Application Framework"
"apache/camel","https://github.com/apache/camel","Java",6107,"Apache Camel is an open source integration framework that empowers you to quickly and easily integra"
"spring-cloud/spring-cloud-netflix","https://github.com/spring-cloud/spring-cloud-netflix","Java",4957,"Integration with Netflix OSS components"
"spring-cloud/spring-cloud-gateway","https://github.com/spring-cloud/spring-cloud-gateway","Java",4818,"An API Gateway built on Spring Framework and Spring Boot providing routing and more."
"micrometer-metrics/micrometer","https://github.com/micrometer-metrics/micrometer","Java",4797,"An application observability facade for the most popular observability tools. Think SLF4J, but for o"
"camunda/camunda","https://github.com/camunda/camunda","Java",3995,"Process Orchestration Framework"
"Atmosphere/atmosphere","https://github.com/Atmosphere/atmosphere","Java",3727,"Event Driven WebSockets Framework  with Cross-Browser Fallbacks"
"LinShunKang/MyPerf4J","https://github.com/LinShunKang/MyPerf4J","Java",3566,"High performance Java APM. Powered by ASM. Try it. Test it. If you feel its better, use it."
"spring-cloud/spring-cloud-kubernetes","https://github.com/spring-cloud/spring-cloud-kubernetes","Java",3532,"Kubernetes integration with Spring Cloud Discovery Client, Configuration, etc..."
"confluentinc/examples","https://github.com/confluentinc/examples","Java",2037,"Apache Kafka, Apache Flink and Confluent Platform examples and demos"
"spring-cloud/spring-cloud-config","https://github.com/spring-cloud/spring-cloud-config","Java",2022,"External configuration (server and client) for Spring Cloud"
"spring-cloud/spring-cloud-sleuth","https://github.com/spring-cloud/spring-cloud-sleuth","Java",1795,"Distributed tracing for spring cloud"
"spring-projects/spring-integration","https://github.com/spring-projects/spring-integration","Java",1615,"Spring Integration provides an extension of the Spring programming model to support the well-known E"
"MyCollab/mycollab","https://github.com/MyCollab/mycollab","Java",1357,"An open source, free, high performance, stable and secure Java Application Business Platform of Proj"
"hamvocke/spring-testing","https://github.com/hamvocke/spring-testing","Java",1207,"A Spring Boot application with lots of test examples"
"apple/servicetalk","https://github.com/apple/servicetalk","Java",1015,"A networking framework that evolves with your application"
"wso2/product-apim","https://github.com/wso2/product-apim","Java",962,"Welcome to the WSO2 API Manager source code! For info on working with the WSO2 API Manager repositor"
"zalando/problem","https://github.com/zalando/problem","Java",940,"A Java library that implements application/problem+json"
"payara/Payara","https://github.com/payara/Payara","Java",909,"Payara Server is an open source middleware platform that supports reliable and secure deployments of"
"spring-cloud/spring-cloud-consul","https://github.com/spring-cloud/spring-cloud-consul","Java",821,"Spring Cloud Consul"
"spring-cloud/spring-cloud-commons","https://github.com/spring-cloud/spring-cloud-commons","Java",744,"Common classes used in different Spring Cloud implementations"
"spring-cloud/spring-cloud-contract","https://github.com/spring-cloud/spring-cloud-contract","Java",727,"Support for Consumer Driven Contracts in Spring"
"apache/streampipes","https://github.com/apache/streampipes","Java",702,"Apache StreamPipes - A self-service (Industrial) IoT toolbox to enable non-technical users to connec"
"megaease/easeagent","https://github.com/megaease/easeagent","Java",585,"An agent component for the Java system"
"spring-cloud/spring-cloud-zookeeper","https://github.com/spring-cloud/spring-cloud-zookeeper","Java",570,"Spring Cloud Zookeeper"
"jolie/jolie","https://github.com/jolie/jolie","Java",551,"The Jolie programming language"
"citrusframework/citrus","https://github.com/citrusframework/citrus","Java",474,"Framework for automated integration tests with focus on message-based applications"
"oracle/coherence","https://github.com/oracle/coherence","Java",467,"Oracle Coherence Community Edition"
"microsoft/azure-spring-apps-training","https://github.com/microsoft/azure-spring-apps-training","Java",451,"Guides and tutorials to make the most out of Azure Spring Apps "
"spring-cloud/spring-cloud-bus","https://github.com/spring-cloud/spring-cloud-bus","Java",434,"Spring Cloud event bus"
"TarsCloud/TarsJava","https://github.com/TarsCloud/TarsJava","Java",415,"Java language framework rpc source code implementation"
"jeddict/jeddict-modeler","https://github.com/jeddict/jeddict-modeler","Java",403,"Jakarta EE 10 & MicroProfile application generator and modeler"
"gudaoxuri/dew","https://github.com/gudaoxuri/dew","Java",399,"微服务一站式解决方案，提供：架构指南、容器优先/兼容Spring Cloud与Service Mesh的框架、最佳实践及Devops标准化流程。"
"opentracing-contrib/java-spring-cloud","https://github.com/opentracing-contrib/java-spring-cloud","Java",397,"Distributed tracing for Spring Boot, Cloud and other Spring projects"
"convertigo/convertigo","https://github.com/convertigo/convertigo","Java",369,"Convertigo is an open source Low Code platform including a No Code  Application builder for full-sta"
"littlehorse-enterprises/littlehorse","https://github.com/littlehorse-enterprises/littlehorse","Java",364,"LittleHorse Kernel: A Platform for Distributed Event-Driven or Orchestrated Applications."
"temporalio/sdk-java","https://github.com/temporalio/sdk-java","Java",345,"Temporal Java SDK"
"zalando/riptide","https://github.com/zalando/riptide","Java",331,"Client-side response routing for Spring"
"humank/ddd-practitioners-ref","https://github.com/humank/ddd-practitioners-ref","Java",319,"EventStorming workshop, this is a hands-on workshop. Contains such topics: DDD, Event storming, Spec"
"apache/syncope","https://github.com/apache/syncope","Java",315,"Apache Syncope"
"wso2/product-microgateway","https://github.com/wso2/product-microgateway","Java",307,"Choreo Connect is a cloud-native, open-source, and developer-centric API gateway."
"anton-liauchuk/java-interview","https://github.com/anton-liauchuk/java-interview","Java",294,"Java interview"
"micrometer-metrics/tracing","https://github.com/micrometer-metrics/tracing","Java",290,"Provides tracing abstractions over tracers and tracing system reporters."
"spring-cloud/spring-cloud-vault","https://github.com/spring-cloud/spring-cloud-vault","Java",286,"Configuration Integration with HashiCorp Vault"
"zalando/jackson-datatype-money","https://github.com/zalando/jackson-datatype-money","Java",264,"Extension module to properly support datatypes of javax.money"
"jhipster/jhipster-online","https://github.com/jhipster/jhipster-online","Java",221,"JHipster Online lets you generate your JHipster projects through a user friendly web interface. "
"smallrye/smallrye-config","https://github.com/smallrye/smallrye-config","Java",190,"SmallRye Config - A Java Configuration library"
"apache/camel-spring-boot","https://github.com/apache/camel-spring-boot","Java",182,"Runs Camel on Spring Boot and provides starters for Camel components"
"spring-cloud/spring-cloud-cli","https://github.com/spring-cloud/spring-cloud-cli","Java",160,"Spring Cloud CLI features"
"apache/airavata","https://github.com/apache/airavata","Java",140,"A general purpose Distributed Systems Framework"
"ionutbalosin/ecommerce-app","https://github.com/ionutbalosin/ecommerce-app","Java",130,"eCommerce application is a platform where customers can find products, shop around using a cart, che"
"congcoi123/tenio","https://github.com/congcoi123/tenio","Java",124,"TenIO is an open-source project for making online games that includes a java NIO (Non-blocking I/O) "
"IBM/application-modernization-javaee-quarkus","https://github.com/IBM/application-modernization-javaee-quarkus","Java",122,"Application Modernization Sample - From Java EE (2010) to Cloud-Native (2021)"
"piomin/sample-istio-services","https://github.com/piomin/sample-istio-services","Java",103,"Providing inter-service communication on kubernetes via Minikube using Istio framework and Spring Bo"
"microsphere-projects/microsphere-java","https://github.com/microsphere-projects/microsphere-java","Java",96,"The common Java feautres used for the other microsphere sub-projects"
"micronaut-projects/micronaut-kafka","https://github.com/micronaut-projects/micronaut-kafka","Java",93,"Integration between Micronaut and Apache Kafka"
"apache/juneau","https://github.com/apache/juneau","Java",92,"Apache Juneau"
"AxonIQ/code-samples","https://github.com/AxonIQ/code-samples","Java",90,"Multi-module project containing several Axon-based samples"
"DanielLiu1123/grpc-starter","https://github.com/DanielLiu1123/grpc-starter","Java",89,"Out-of-the-box, highly extensible Spring Boot starters for the cutting-edge gRPC ecosystem and moder"
"Accenture/mercury","https://github.com/Accenture/mercury","Java",85,"Reference engine for event-driven applications"
"spring-cloud/spring-cloud-cloudfoundry","https://github.com/spring-cloud/spring-cloud-cloudfoundry","Java",83,"Integration between Cloudfoundry and the Spring Cloud APIs"
